id,module_fqcn,chunk_type,stable_id,question,expected_type,expected_default,expected_choices,expected_deprecated,expected_alternative,ansible_core_version,generated_at
d130b133-48a5-47c2-8f77-8bf4a9db34af,ansible.builtin.user,parameter,ansible.builtin.user::param::umask,What data type does the umask parameter accept in the ansible.builtin.user module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
757247c0-a860-4cc4-be44-aa3d3f26ce89,ansible.builtin.user,parameter,ansible.builtin.user::param::umask,What is the default value of the umask parameter for ansible.builtin.user?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
a9b5e22e-1f17-47e9-83bb-456ca1996027,ansible.builtin.user,parameter,ansible.builtin.user::param::umask,What are the valid choices or permitted values for the umask parameter in ansible.builtin.user?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
a9148aec-180d-4859-959b-2dd25366089c,ansible.builtin.user,parameter,ansible.builtin.user::param::append,What is the data type of the append parameter for the ansible.builtin.user module?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
b96f2daa-4f33-4703-85a5-c913c5aaba02,ansible.builtin.user,parameter,ansible.builtin.user::param::append,What is the default value of the append parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
2990b077-6fd0-48ef-ba53-45dd9a731eaf,ansible.builtin.user,parameter,ansible.builtin.user::param::append,What valid choices or values does the append parameter accept?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
a704f24b-6a64-4a36-babf-3992b0247d65,ansible.builtin.user,parameter,ansible.builtin.user::param::groups,"What type of value does the groups parameter accept (for example, list, string, etc.)?",list,,"",,,2.21.3,2026-08-18T12:17:47Z
d469d8cb-7878-42ea-b563-30376c9f5af0,ansible.builtin.user,parameter,ansible.builtin.user::param::groups,What is the default value or default behavior of the groups parameter when it is not set?,list,,"",,,2.21.3,2026-08-18T12:17:47Z
79c13433-3a76-466e-bf37-3b4415e13659,ansible.builtin.user,parameter,ansible.builtin.user::param::groups,What are the valid formats or choices for specifying groups (including any special values or legacy formats)?,list,,"",,,2.21.3,2026-08-18T12:17:47Z
8efea60b-69eb-40ad-9a9d-f3cc5c984fc6,ansible.builtin.user,parameter,ansible.builtin.user::param::hidden,What data type does the hidden parameter accept in the ansible.builtin.user module?,bool,,"",,,2.21.3,2026-08-18T12:17:47Z
0dcc7a1f-ccc0-49de-b31a-f979b3019e0d,ansible.builtin.user,parameter,ansible.builtin.user::param::hidden,What is the default value for the hidden parameter (and does it change when used with the system option)?,bool,,"",,,2.21.3,2026-08-18T12:17:47Z
4be44e31-6942-4780-b8f0-8054240d018e,ansible.builtin.user,parameter,ansible.builtin.user::param::hidden,What valid choices or values are accepted for the hidden parameter?,bool,,"",,,2.21.3,2026-08-18T12:17:47Z
799961d9-f411-4108-b346-2fe83b309a1a,ansible.builtin.user,parameter,ansible.builtin.user::param::remove,What type of value does the 'remove' parameter accept?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
e31c6514-0e90-485f-861f-2e6c1aeb62f1,ansible.builtin.user,parameter,ansible.builtin.user::param::remove,What is the default value of the 'remove' parameter when it is not specified?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
cf474d90-1f45-47ac-adb3-6f049e290411,ansible.builtin.user,parameter,ansible.builtin.user::param::remove,What are the valid choices or acceptable values for the 'remove' parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
ab236327-7e03-47ad-a8b6-e9dec2e3e88c,ansible.builtin.user,parameter,ansible.builtin.user::param::seuser,What type of value does the seuser parameter accept for the ansible.builtin.user module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
37d81f83-ef47-4697-9eaa-347fb20bae2a,ansible.builtin.user,parameter,ansible.builtin.user::param::seuser,What is the default value of the seuser parameter in ansible.builtin.user?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
55bab0b4-14be-4494-b12a-e69699f20ecc,ansible.builtin.user,parameter,ansible.builtin.user::param::seuser,What are the valid choices or allowed values for the seuser parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
3d53445f-a820-4e12-a6c7-aac399fb09d7,ansible.builtin.user,parameter,ansible.builtin.user::param::system,What type of value does the 'system' parameter accept and what are its valid choices?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
b8f3601d-9feb-44da-9b86-d617cd7df480,ansible.builtin.user,parameter,ansible.builtin.user::param::system,What is the default value of the 'system' parameter for the ansible.builtin.user module?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
06652b16-4084-479a-839e-4ca128cae5fd,ansible.builtin.user,parameter,ansible.builtin.user::param::system,"Is the 'system' parameter a boolean, and if so what values can be provided when creating a user?",bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
90270a3b-a4c4-47b5-bbad-9864f271449b,ansible.builtin.user,parameter,ansible.builtin.user::param::comment,What data type does the comment parameter accept for the ansible.builtin.user module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
201da169-9968-458e-b240-c056d0d28dd3,ansible.builtin.user,parameter,ansible.builtin.user::param::comment,"What is the default value of the comment parameter, and does that default differ on macOS?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
67b3d56f-d1e9-47d2-885c-21bceeb3817b,ansible.builtin.user,parameter,ansible.builtin.user::param::comment,"What are the valid choices or allowed formats for the comment parameter (i.e., what values are acceptable)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
2e793095-b6f4-4cc2-b2db-c42c25cd420a,ansible.builtin.user,parameter,ansible.builtin.user::param::expires,What data type does the expires parameter expect in the ansible.builtin.user module?,float,,"",,,2.21.3,2026-08-18T12:17:47Z
11190b75-8410-49df-8abf-4a123b774305,ansible.builtin.user,parameter,ansible.builtin.user::param::expires,What is the default value of the expires parameter when it is not provided?,float,,"",,,2.21.3,2026-08-18T12:17:47Z
d3ef2cec-acbe-4d72-bcb1-87cab7bdbc6f,ansible.builtin.user,parameter,ansible.builtin.user::param::expires,"What valid values or ranges are accepted for the expires parameter (for example, are epoch timestamps or negative values allowed)?",float,,"",,,2.21.3,2026-08-18T12:17:47Z
44d3c3f5-3f49-4647-b9c4-bfc731f212af,ansible.builtin.user,parameter,ansible.builtin.user::param::profile,What is the expected data type for the profile parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
60b01353-d078-4553-ab38-f4ed5c2d044f,ansible.builtin.user,parameter,ansible.builtin.user::param::profile,What is the default value of the profile parameter when it is not specified?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
9a5367c6-4d5c-419c-bd84-3b6548f3cca3,ansible.builtin.user,parameter,ansible.builtin.user::param::profile,What are the valid choices or allowed formats for the profile parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
2066cb5a-e923-4874-976a-ef45f63ea560,ansible.builtin.user,parameter,ansible.builtin.user::param::uid_max,What data type does the uid_max parameter accept in the ansible.builtin.user module?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
e931132a-33be-4cff-abe0-44369337821d,ansible.builtin.user,parameter,ansible.builtin.user::param::uid_max,"If I omit uid_max when using the module, what default value will be applied?",int,,"",,,2.21.3,2026-08-18T12:17:47Z
7e884ae9-c71e-4bda-93cd-332a2f52ebee,ansible.builtin.user,parameter,ansible.builtin.user::param::uid_max,What are the valid choices or permitted range for the uid_max parameter?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
08b8d699-0a5d-45c2-8517-f3e3836304a0,ansible.builtin.user,parameter,ansible.builtin.user::param::uid_min,What data type does the uid_min parameter expect when using the ansible.builtin.user module?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
2fff1d0b-2ee8-4b63-b4d2-2656ce1057d8,ansible.builtin.user,parameter,ansible.builtin.user::param::uid_min,"If I do not set uid_min, what default value will the module use?",int,,"",,,2.21.3,2026-08-18T12:17:47Z
f40037bf-2afa-4e63-9f85-7fcf2311a68d,ansible.builtin.user,parameter,ansible.builtin.user::param::uid_min,What are the valid choices or allowed range for the uid_min parameter?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
e6c761a0-dc27-41b5-b0b1-963e8b92eba3,ansible.builtin.user,parameter,ansible.builtin.user::param::password,"What data type or input format does the password parameter expect (e.g., string, hash, etc.)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
cfaaed3e-d617-41fb-95c3-b9e44430c237,ansible.builtin.user,parameter,ansible.builtin.user::param::password,What is the default value of the password parameter when it is not supplied?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
2aa11a84-eccf-47a8-a91b-59026adedcbe,ansible.builtin.user,parameter,ansible.builtin.user::param::password,"What are the valid formats or special values accepted for the password parameter on different operating systems (for example, values used to lock an account or whether hashed vs. cleartext is required)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
6df2c714-253a-4a46-8eef-a355a2ee4253,ansible.builtin.user,parameter,ansible.builtin.user::param::skeleton,What type of value does the 'skeleton' parameter accept in the ansible.builtin.user module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
91e66d48-1e6a-4dd9-b1e1-f09837f0d583,ansible.builtin.user,parameter,ansible.builtin.user::param::skeleton,What is the default value for the 'skeleton' parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
8056b4a2-6f83-4b36-a845-9cb6470fd931,ansible.builtin.user,parameter,ansible.builtin.user::param::skeleton,What are the valid choices or acceptable formats for the 'skeleton' parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
ba9a336a-91ba-4590-80db-6916af0cef8a,ansible.builtin.user,parameter,ansible.builtin.user::param::move_home,What data type does the move_home parameter accept?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
09c084b2-a1ad-45f2-a7f9-dc9b83d68430,ansible.builtin.user,parameter,ansible.builtin.user::param::move_home,What is the default value for the move_home parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
b2c82007-3923-4ac9-99b5-b78dd710e3bb,ansible.builtin.user,parameter,ansible.builtin.user::param::move_home,What valid choices or values can be supplied for the move_home parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
16c06171-e986-4d0e-9d88-6fb4b2a69c25,ansible.builtin.user,parameter,ansible.builtin.user::param::non_unique,What data type does the non_unique parameter accept in the ansible.builtin.user module?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
88e20aee-7bd9-4ad8-84de-430c6ba2818e,ansible.builtin.user,parameter,ansible.builtin.user::param::non_unique,What is the default value for the non_unique parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
7a237716-6128-4ffd-8c5e-e4c6b3cd94c7,ansible.builtin.user,parameter,ansible.builtin.user::param::non_unique,What valid choices or values can be used for the non_unique parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
b37e6cd2-acc8-4572-895c-690f0025cf5c,ansible.builtin.user,parameter,ansible.builtin.user::param::create_home,What data type does the create_home parameter accept?,bool,true,"",,,2.21.3,2026-08-18T12:17:47Z
79210338-ce8a-46a6-a0a1-d87c350b4114,ansible.builtin.user,parameter,ansible.builtin.user::param::create_home,What is the default value of the create_home parameter?,bool,true,"",,,2.21.3,2026-08-18T12:17:47Z
a0bb7184-120c-4ad2-94f6-dcc5ed6ba111,ansible.builtin.user,parameter,ansible.builtin.user::param::create_home,What are the valid choices or allowed values for the create_home parameter?,bool,true,"",,,2.21.3,2026-08-18T12:17:47Z
dac95415-90bb-40b3-a40e-623e1da3f1ef,ansible.builtin.user,parameter,ansible.builtin.user::param::login_class,What type of value should I provide for the login_class parameter in the ansible.builtin.user module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
f9a2f6e5-8a0b-400c-b9e6-d54704b6fe05,ansible.builtin.user,parameter,ansible.builtin.user::param::login_class,What is the default value of the login_class parameter if it is not specified?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
df729bb2-eca7-469c-a2fd-23439fd66919,ansible.builtin.user,parameter,ansible.builtin.user::param::login_class,What are the valid choices or possible values for the login_class parameter on supported BSD systems?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
c184eda2-b77f-43ac-a840-0c2edce85384,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_bits,What data type should the ssh_key_bits parameter be when using the ansible.builtin.user module?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
954387ba-9d8b-42ec-89ef-67589d850ca8,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_bits,"If I omit ssh_key_bits, what is its default value for the ansible.builtin.user module?",int,,"",,,2.21.3,2026-08-18T12:17:47Z
fbb6ec16-460f-435a-a7b8-a18b5ecf67fe,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_bits,What valid values or choices are accepted for the ssh_key_bits parameter in the ansible.builtin.user module?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
cf55f720-6434-49b6-bf76-ac53af62d40a,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_file,What data type does the ssh_key_file parameter accept?,path,,"",,,2.21.3,2026-08-18T12:17:47Z
9969200f-24ee-4d48-9701-2166b902862f,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_file,What is the default value of the ssh_key_file parameter if it is not specified?,path,,"",,,2.21.3,2026-08-18T12:17:47Z
9a3dc1eb-0339-45b5-aec7-7394b8e35793,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_file,"What are the valid values or filename formats for ssh_key_file (for example, can it be a relative filename or must it be an absolute path)?",path,,"",,,2.21.3,2026-08-18T12:17:47Z
7110aaf9-d1de-4291-bd5b-351b6a41f875,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_type,What is the default value of the ssh_key_type parameter in the ansible.builtin.user module?,str,rsa,"",,,2.21.3,2026-08-18T12:17:47Z
adcfd7f1-c59f-459b-823c-fec6519387c1,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_type,"What data type is expected for the ssh_key_type parameter (for example, string or list) in ansible.builtin.user?",str,rsa,"",,,2.21.3,2026-08-18T12:17:47Z
9787090f-6105-4332-8ade-eff30e75c31d,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_type,"Which SSH key types are valid for ssh_key_type, and how are the available choices determined on the target host?",str,rsa,"",,,2.21.3,2026-08-18T12:17:47Z
e4018b9b-b3b8-464d-8ea0-9c42285707e8,ansible.builtin.user,parameter,ansible.builtin.user::param::authorization,"What data type does the authorization parameter expect (string, list, boolean, etc.)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
2d05f4ff-c272-4f82-afa6-9b353f4c9b31,ansible.builtin.user,parameter,ansible.builtin.user::param::authorization,"Is there a default value for the authorization parameter, and if so what is it?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
0eb960f6-dd87-44c8-8180-ed3d51698ca0,ansible.builtin.user,parameter,ansible.builtin.user::param::authorization,What are the valid choices or allowed values that can be provided to the authorization parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
f365dd1c-243d-4212-b4f0-619d8641fea7,ansible.builtin.user,parameter,ansible.builtin.user::param::password_lock,What is the data type of the password_lock parameter in the ansible.builtin.user module?,bool,,"",,,2.21.3,2026-08-18T12:17:47Z
92936a81-595e-45a7-8cdd-9871f07bc718,ansible.builtin.user,parameter,ansible.builtin.user::param::password_lock,What is the default value of the password_lock parameter when it is not specified?,bool,,"",,,2.21.3,2026-08-18T12:17:47Z
f4a6413c-eab4-4516-b33a-cf760c71bb4a,ansible.builtin.user,parameter,ansible.builtin.user::param::password_lock,What valid choices or values can be provided for the password_lock parameter?,bool,,"",,,2.21.3,2026-08-18T12:17:47Z
d663b703-cd69-42c3-b06b-3faa7e21336a,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_comment,What is the default value for the ssh_key_comment parameter in the ansible.builtin.user module?,str,ansible-generated on $HOSTNAME,"",,,2.21.3,2026-08-18T12:17:47Z
0746c182-fb08-4c3a-ab58-6334d74cab02,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_comment,What data type does the ssh_key_comment parameter expect?,str,ansible-generated on $HOSTNAME,"",,,2.21.3,2026-08-18T12:17:47Z
47c088d6-36b5-443e-b7c3-c447d3811a87,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_comment,What valid choices are allowed for the ssh_key_comment parameter?,str,ansible-generated on $HOSTNAME,"",,,2.21.3,2026-08-18T12:17:47Z
8ead6275-d96b-4d97-8851-54f8e26235b6,ansible.builtin.user,parameter,ansible.builtin.user::param::update_password,What data type does the update_password parameter accept in the ansible.builtin.user module?,str,always,always|on_create,,,2.21.3,2026-08-18T12:17:47Z
1de9e937-1678-4d96-a8d8-b0aa151b46dc,ansible.builtin.user,parameter,ansible.builtin.user::param::update_password,What is the default value for the update_password parameter when using ansible.builtin.user?,str,always,always|on_create,,,2.21.3,2026-08-18T12:17:47Z
c1d3f506-c447-429f-84e3-f45088fcbdd3,ansible.builtin.user,parameter,ansible.builtin.user::param::update_password,What are the valid choice options for the update_password parameter in the ansible.builtin.user module?,str,always,always|on_create,,,2.21.3,2026-08-18T12:17:47Z
b355f06d-dc19-49e3-ae9b-196aa89e12b4,ansible.builtin.user,parameter,ansible.builtin.user::param::generate_ssh_key,What data type does the generate_ssh_key parameter accept?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
a6313306-d738-4361-bb86-94ebdfe3fdd1,ansible.builtin.user,parameter,ansible.builtin.user::param::generate_ssh_key,What is the default value for generate_ssh_key if it is not specified?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
e4cced98-0fa4-43ee-b042-12f2749728c5,ansible.builtin.user,parameter,ansible.builtin.user::param::generate_ssh_key,What valid values or choices are allowed for the generate_ssh_key parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
6eded1a0-e105-497d-a98e-f2329da256a5,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_passphrase,What type of value does the ssh_key_passphrase parameter accept in the ansible.builtin.user module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
2f5a0a57-f510-42ce-a2ef-45a79112a902,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_passphrase,"If I don't provide ssh_key_passphrase, what is its default value?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
f77be6b5-4dfd-4f3d-8872-3da4544bcf3e,ansible.builtin.user,parameter,ansible.builtin.user::param::ssh_key_passphrase,"Are there any valid choices or constraints for the ssh_key_passphrase parameter (e.g., allowed formats or restrictions)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
678ef755-ec54-4b7b-b7d2-b450867cbdf6,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_max,What is the data type of the password_expire_max parameter in the ansible.builtin.user module?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
1f7da154-e8e9-4146-a403-2c85e4f44273,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_max,What is the default value for password_expire_max if it is not specified?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
9fc6938f-0d31-44e1-8434-821285113950,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_max,What valid values or range are accepted for password_expire_max in the ansible.builtin.user module?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
1f726de8-22e9-407f-8e62-ef17bb1dd166,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_min,What data type does the password_expire_min parameter accept in the ansible.builtin.user module?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
bc72d387-9fe0-4924-a146-84f0297faa43,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_min,What is the default value of password_expire_min when it is not specified?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
8bcbd24a-db9b-4037-8ab9-a14f8d010b1e,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_min,What are the valid or allowed values (choices or range) for the password_expire_min parameter?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
00ec5ba7-751c-4824-a6bb-dcafb47bd190,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_warn,What data type does the password_expire_warn parameter accept for ansible.builtin.user?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
de4f2ace-bb20-4662-833a-e3db48ef8013,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_warn,What is the default value for the password_expire_warn parameter in the ansible.builtin.user module?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
6a153721-c111-4540-bbb4-9bb65d62d09c,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_warn,What are the valid choices or acceptable values for the password_expire_warn parameter?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
33f7effb-02fd-4db8-88a4-2df700b32e34,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_account_disable,What data type does the password_expire_account_disable parameter expect?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
62cc951f-6e4a-47ba-83ed-dec9b23c4d02,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_account_disable,What is the default value for the password_expire_account_disable parameter in the ansible.builtin.user module?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
672c8aca-3fa4-4e42-8a40-adc90e1c18b7,ansible.builtin.user,parameter,ansible.builtin.user::param::password_expire_account_disable,What valid values or choices are accepted for the password_expire_account_disable parameter?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
2d5053d6-23fb-4002-b478-0c61442b898f,ansible.builtin.user,overview,ansible.builtin.user::overview,"Is the Ansible module ansible.builtin.user deprecated, and if so, what should be used instead?",,,"",false,,2.21.3,2026-08-18T12:17:47Z
